ano,rodada,time_casa,time_fora,gcasa,gfora
2010,3,avai_sc,vasco_rj,2,0,
2010,3,flamengo_rj,gremioprudente_sp,3,1,
2010,4,vitoria_ba,atletico_mg,4,3,
2010,4,fluminense_rj,flamengo_rj,2,1,
2010,4,gremio_rs,avai_sc,3,0,
2010,4,saopaulo_sp,palmeiras_sp,1,0,
2010,4,gremioprudente_sp,corinthians_sp,2,2,
2010,4,santos_sp,guarani_sp,3,1,
2010,4,cruzeiro_mg,botafogo_rj,1,0,
2010,4,goiás_go,ceará_ce,0,0,
2010,4,vasco_rj,inter_rs,3,2,
2010,4,atletico_pr,atletico_go,2,1,
2010,5,avai_sc,vitoria_ba,0,0,
2010,5,flamengo_rj,gremio_rs,1,1,
2010,5,palmeiras_sp,gremioprudente_sp,0,0,
2010,5,guarani_sp,saopaulo_sp,0,0,
2010,5,atletico_mg,fluminense_rj,1,3,
2010,5,inter_rs,atletico_pr,4,1,
2010,5,corinthians_sp,santos_sp,4,2,
2010,5,ceará_ce,cruzeiro_mg,1,0,
2010,5,botafogo_rj,vasco_rj,1,1,
2010,5,atletico_go,goiás_go,1,3,
2010,6,atletico_pr,botafogo_rj,3,2,
2010,6,fluminense_rj,vitoria_ba,2,1,
2010,6,gremioprudente_sp,atletico_go,1,0,
2010,6,ceará_ce,avai_sc,2,0,
2010,6,cruzeiro_mg,santos_sp,0,0,
2010,6,palmeiras_sp,flamengo_rj,0,1,
2010,6,goiás_go,saopaulo_sp,2,1,
2010,6,gremio_rs,atletico_mg,2,1,
2010,6,vasco_rj,guarani_sp,0,1,
2010,6,corinthians_sp,inter_rs,2,0,
2010,7,avai_sc,fluminense_rj,0,3,
2010,7,flamengo_rj,goiás_go,1,2,
2010,7,vitoria_ba,atletico_pr,1,0,
2010,7,saopaulo_sp,gremio_rs,3,1,
2010,7,santos_sp,vasco_rj,4,0,
2010,7,atletico_mg,ceará_ce,0,1,
2010,7,botafogo_rj,corinthians_sp,2,2,
2010,7,guarani_sp,gremioprudente_sp,1,0,
2010,7,inter_rs,palmeiras_sp,1,1,
2010,7,atletico_go,cruzeiro_mg,2,1,
2010,8,gremio_rs,vitoria_ba,1,1,
2010,8,atletico_pr,cruzeiro_mg,0,2,
2010,8,saopaulo_sp,avai_sc,1,2,
2010,8,flamengo_rj,botafogo_rj,1,0,
2010,8,ceará_ce,corinthians_sp,0,0,
2010,8,goiás_go,vasco_rj,0,0,
2010,8,guarani_sp,inter_rs,0,3,
2010,8,palmeiras_sp,santos_sp,2,1,
2010,8,atletico_mg,atletico_go,3,2,
2010,8,fluminense_rj,gremioprudente_sp,1,1,
2010,9,vasco_rj,atletico_pr,3,1,
2010,9,vitoria_ba,saopaulo_sp,3,2,
2010,9,inter_rs,ceará_ce,2,1,
2010,9,atletico_go,flamengo_rj,0,1,
2010,9,corinthians_sp,atletico_mg,1,0,
2010,9,avai_sc,palmeiras_sp,4,2,
2010,9,santos_sp,fluminense_rj,0,1,
2010,9,cruzeiro_mg,goiás_go,1,0,
2010,9,botafogo_rj,guarani_sp,1,1,
2010,9,gremioprudente_sp,gremio_rs,2,0,
2010,10,saopaulo_sp,gremioprudente_sp,1,1,
2010,10,atletico_mg,inter_rs,1,2,
2010,10,vitoria_ba,goiás_go,2,2,
2010,10,flamengo_rj,avai_sc,1,1,
2010,10,atletico_go,corinthians_sp,3,1,
2010,10,gremio_rs,vasco_rj,1,1,
2010,10,atletico_pr,santos_sp,2,0,
2010,10,guarani_sp,ceará_ce,1,1,
2010,10,palmeiras_sp,botafogo_rj,2,2,
2010,10,fluminense_rj,cruzeiro_mg,1,0,
2010,11,vasco_rj,atletico_go,2,0,
2010,11,avai_sc,atletico_mg,0,0,
2010,11,gremioprudente_sp,vitoria_ba,0,0,
2010,11,santos_sp,saopaulo_sp,1,0,
2010,11,cruzeiro_mg,gremio_rs,2,2,
2010,11,inter_rs,flamengo_rj,1,0,
2010,11,goiás_go,atletico_pr,0,2,
2010,11,ceará_ce,palmeiras_sp,0,0,
2010,11,corinthians_sp,guarani_sp,3,1,
2010,11,botafogo_rj,fluminense_rj,1,1,
2010,12,saopaulo_sp,ceará_ce,2,1,
2010,12,fluminense_rj,atletico_pr,3,1,
2010,12,atletico_go,guarani_sp,1,1,
2010,12,palmeiras_sp,corinthians_sp,1,1,
2010,12,vitoria_ba,botafogo_rj,1,3,
2010,12,inter_rs,gremio_rs,0,0,
2010,12,avai_sc,goiás_go,4,1,
2010,12,atletico_mg,cruzeiro_mg,0,1,
2010,12,flamengo_rj,vasco_rj,0,0,
2010,12,gremioprudente_sp,santos_sp,1,2,
2010,13,botafogo_rj,atletico_mg,3,0,
2010,13,guarani_sp,avai_sc,4,1,
2010,13,corinthians_sp,flamengo_rj,1,0,
2010,13,goiás_go,palmeiras_sp,1,1,
2010,13,ceará_ce,atletico_go,0,0,
2010,13,vasco_rj,vitoria_ba,1,0,
2010,13,cruzeiro_mg,gremioprudente_sp,0,0,
2010,13,gremio_rs,fluminense_rj,1,2,
2010,13,atletico_pr,saopaulo_sp,1,1,
2010,13,santos_sp,inter_rs,1,0,
2010,14,flamengo_rj,ceará_ce,1,0,
2010,14,palmeiras_sp,atletico_pr,2,0,
2010,14,atletico_go,botafogo_rj,0,2,
2010,14,atletico_mg,guarani_sp,3,1,
2010,14,saopaulo_sp,cruzeiro_mg,2,2,
2010,14,fluminense_rj,inter_rs,3,0,
2010,14,gremioprudente_sp,vasco_rj,1,2,
2010,14,avai_sc,corinthians_sp,3,2,
2010,14,vitoria_ba,santos_sp,4,2,
2010,14,gremio_rs,goiás_go,2,0,
2010,15,goiás_go,gremioprudente_sp,1,2,
2010,15,ceará_ce,gremio_rs,2,1,
2010,15,botafogo_rj,avai_sc,1,0,
2010,15,santos_sp,atletico_mg,2,0,
2010,15,inter_rs,atletico_go,1,1,
2010,15,atletico_pr,flamengo_rj,1,0,
2010,15,guarani_sp,palmeiras_sp,0,0,
2010,15,cruzeiro_mg,vitoria_ba,0,1,
2010,15,vasco_rj,fluminense_rj,2,2,
2010,15,corinthians_sp,saopaulo_sp,3,0,
2010,16,goiás_go,fluminense_rj,0,3,
2010,16,botafogo_rj,ceará_ce,1,0,
2010,16,avai_sc,inter_rs,0,1,
2010,16,gremioprudente_sp,atletico_pr,0,1,
2010,16,saopaulo_sp,vasco_rj,0,0,
2010,16,cruzeiro_mg,corinthians_sp,1,0,
2010,16,gremio_rs,santos_sp,1,2,
2010,16,vitoria_ba,guarani_sp,1,1,
2010,16,flamengo_rj,atletico_mg,0,0,
2010,16,palmeiras_sp,atletico_go,0,3,
2010,17,santos_sp,goiás_go,2,0,
2010,17,inter_rs,botafogo_rj,1,0,
2010,17,vasco_rj,cruzeiro_mg,1,1,
2010,17,ceará_ce,gremioprudente_sp,2,2,
2010,17,corinthians_sp,vitoria_ba,2,1,
2010,17,guarani_sp,flamengo_rj,2,1,
2010,17,atletico_mg,palmeiras_sp,1,2,
2010,17,fluminense_rj,saopaulo_sp,2,2,
2010,17,atletico_go,avai_sc,2,2,
2010,17,atletico_pr,gremio_rs,1,1,
2010,18,gremio_rs,guarani_sp,1,0,
2010,18,vitoria_ba,inter_rs,0,0,
2010,18,gremioprudente_sp,botafogo_rj,0,1,
2010,18,goiás_go,atletico_mg,1,3,
2010,18,cruzeiro_mg,flamengo_rj,1,0,
2010,18,atletico_pr,ceará_ce,2,1,
2010,18,fluminense_rj,palmeiras_sp,1,1,
2010,18,santos_sp,avai_sc,2,1,
2010,18,saopaulo_sp,atletico_go,2,1,
2010,18,vasco_rj,corinthians_sp,2,0,
2010,19,ceará_ce,vasco_rj,0,2,
2010,19,corinthians_sp,goiás_go,5,1,
2010,19,botafogo_rj,gremio_rs,2,2,
2010,19,flamengo_rj,santos_sp,0,0,
2010,19,guarani_sp,fluminense_rj,2,1,
2010,19,palmeiras_sp,cruzeiro_mg,2,3,
2010,19,avai_sc,atletico_pr,0,1,
2010,19,atletico_mg,saopaulo_sp,2,3,
2010,19,atletico_go,vitoria_ba,4,1,
2010,19,inter_rs,gremioprudente_sp,2,0,
2010,20,fluminense_rj,ceará_ce,3,1,
2010,20,cruzeiro_mg,inter_rs,1,0,
2010,20,gremio_rs,atletico_go,2,0,
2010,20,goiás_go,guarani_sp,3,1,
2010,20,saopaulo_sp,flamengo_rj,2,0,
2010,20,vitoria_ba,palmeiras_sp,1,1,
2010,20,atletico_pr,corinthians_sp,1,1,
2010,20,santos_sp,botafogo_rj,0,1,
2010,20,vasco_rj,atletico_mg,1,1,
2010,20,gremioprudente_sp,avai_sc,1,1,
2010,21,flamengo_rj,vitoria_ba,2,2,
2010,21,corinthians_sp,gremio_rs,0,1,
2010,21,atletico_go,fluminense_rj,2,1,
2010,21,palmeiras_sp,vasco_rj,0,0,
2010,21,botafogo_rj,saopaulo_sp,2,0,
2010,21,atletico_mg,gremioprudente_sp,1,0,
2010,21,avai_sc,cruzeiro_mg,1,2,
2010,21,guarani_sp,atletico_pr,1,0,
2010,21,inter_rs,goiás_go,0,0,
2010,21,ceará_ce,santos_sp,2,1,
2010,22,santos_sp,atletico_go,4,2,
2010,22,cruzeiro_mg,guarani_sp,4,2,
2010,22,goiás_go,botafogo_rj,4,1,
2010,22,atletico_pr,atletico_mg,2,1,
2010,22,fluminense_rj,corinthians_sp,1,2,
2010,22,gremioprudente_sp,flamengo_rj,1,2,
2010,22,gremio_rs,palmeiras_sp,1,2,
2010,22,vitoria_ba,ceará_ce,0,0,
2010,22,saopaulo_sp,inter_rs,1,3,
2010,22,vasco_rj,avai_sc,1,1,
2010,23,corinthians_sp,gremioprudente_sp,3,0,
2010,23,botafogo_rj,cruzeiro_mg,2,2,
2010,23,atletico_go,atletico_pr,1,2,
2010,23,palmeiras_sp,saopaulo_sp,0,2,
2010,23,guarani_sp,santos_sp,0,0,
2010,23,atletico_mg,vitoria_ba,2,3,
2010,23,inter_rs,vasco_rj,1,0,
2010,23,flamengo_rj,fluminense_rj,3,3,
2010,23,avai_sc,gremio_rs,0,3,
2010,23,ceará_ce,goiás_go,1,1,
2010,24,saopaulo_sp,guarani_sp,2,1,
2010,24,gremioprudente_sp,palmeiras_sp,0,1,
2010,24,cruzeiro_mg,ceará_ce,2,0,
2010,24,goiás_go,atletico_go,1,3,
2010,24,vasco_rj,botafogo_rj,2,2,
2010,24,atletico_pr,inter_rs,1,0,
2010,24,gremio_rs,flamengo_rj,2,2,
2010,24,santos_sp,corinthians_sp,2,3,
2010,24,fluminense_rj,atletico_mg,5,1,
2010,24,vitoria_ba,avai_sc,3,0,
2010,25,santos_sp,cruzeiro_mg,4,1,
2010,25,saopaulo_sp,goiás_go,0,3,
2010,25,guarani_sp,vasco_rj,1,0,
2010,25,atletico_go,gremioprudente_sp,3,0,
2010,25,flamengo_rj,palmeiras_sp,1,3,
2010,25,inter_rs,corinthians_sp,3,2,
2010,25,vitoria_ba,fluminense_rj,1,2,
2010,25,botafogo_rj,atletico_pr,1,1,
2010,25,avai_sc,ceará_ce,5,0,
2010,25,atletico_mg,gremio_rs,1,2,
2010,26,vasco_rj,santos_sp,3,1,
2010,26,goiás_go,flamengo_rj,1,1,
2010,26,palmeiras_sp,inter_rs,2,0,
2010,26,gremioprudente_sp,guarani_sp,4,2,
2010,26,cruzeiro_mg,atletico_go,3,0,
2010,26,atletico_pr,vitoria_ba,1,0,
2010,26,fluminense_rj,avai_sc,1,0,
2010,26,gremio_rs,saopaulo_sp,4,2,
2010,26,corinthians_sp,botafogo_rj,1,1,
2010,26,ceará_ce,atletico_mg,0,0,
2010,27,vasco_rj,goiás_go,3,2,
2010,27,santos_sp,palmeiras_sp,1,1,
2010,27,corinthians_sp,ceará_ce,2,2,
2010,27,gremioprudente_sp,fluminense_rj,1,1,
2010,27,vitoria_ba,gremio_rs,0,3,
2010,27,cruzeiro_mg,atletico_pr,0,0,
2010,27,botafogo_rj,flamengo_rj,1,1,
2010,27,inter_rs,guarani_sp,3,0,
2010,27,avai_sc,saopaulo_sp,0,0,
2010,27,atletico_go,atletico_mg,2,3,
2010,28,fluminense_rj,santos_sp,0,3,
2010,28,gremio_rs,gremioprudente_sp,4,0,
2010,28,guarani_sp,botafogo_rj,1,1,
2010,28,ceará_ce,inter_rs,1,0,
2010,28,atletico_pr,vasco_rj,0,0,
2010,28,saopaulo_sp,vitoria_ba,2,0,
2010,28,atletico_mg,corinthians_sp,2,1,
2010,28,palmeiras_sp,avai_sc,4,1,
2010,28,goiás_go,cruzeiro_mg,0,1,
2010,28,flamengo_rj,atletico_go,2,0,
2010,29,santos_sp,atletico_pr,2,0,
2010,29,gremioprudente_sp,saopaulo_sp,2,3,
2010,29,vasco_rj,gremio_rs,3,3,
2010,29,cruzeiro_mg,fluminense_rj,1,0,
2010,29,corinthians_sp,atletico_go,3,4,
2010,29,botafogo_rj,palmeiras_sp,0,0,
2010,29,goiás_go,vitoria_ba,1,0,
2010,29,avai_sc,flamengo_rj,2,2,
2010,29,ceará_ce,guarani_sp,2,0,
2010,29,inter_rs,atletico_mg,1,0,
2010,30,flamengo_rj,inter_rs,3,0,
2010,30,atletico_pr,goiás_go,2,1,
2010,30,atletico_mg,avai_sc,2,0,
2010,30,guarani_sp,corinthians_sp,0,0,
2010,30,gremio_rs,cruzeiro_mg,2,1,
2010,30,atletico_go,vasco_rj,2,0,
2010,30,vitoria_ba,gremioprudente_sp,2,0,
2010,30,fluminense_rj,botafogo_rj,0,0,
2010,30,saopaulo_sp,santos_sp,4,3,
2010,30,palmeiras_sp,ceará_ce,1,1,
2010,31,botafogo_rj,vitoria_ba,1,0,
2010,31,guarani_sp,atletico_go,0,1,
2010,31,corinthians_sp,palmeiras_sp,1,0,
2010,31,ceará_ce,saopaulo_sp,2,0,
2010,31,goiás_go,avai_sc,1,0,
2010,31,atletico_pr,fluminense_rj,2,2,
2010,31,vasco_rj,flamengo_rj,1,1,
2010,31,santos_sp,gremioprudente_sp,2,3,
2010,31,cruzeiro_mg,atletico_mg,3,4,
2010,31,gremio_rs,inter_rs,2,2,
2010,32,flamengo_rj,corinthians_sp,1,1,
2010,32,fluminense_rj,gremio_rs,2,0,
2010,32,saopaulo_sp,atletico_pr,2,1,
2010,32,atletico_go,ceará_ce,1,1,
2010,32,inter_rs,santos_sp,1,1,
2010,32,vitoria_ba,vasco_rj,4,2,
2010,32,palmeiras_sp,goiás_go,3,2,
2010,32,gremioprudente_sp,cruzeiro_mg,0,2,
2010,32,atletico_mg,botafogo_rj,0,2,
2010,32,avai_sc,guarani_sp,1,0,
2010,33,santos_sp,vitoria_ba,1,1,
2010,33,inter_rs,fluminense_rj,0,0,
2010,33,botafogo_rj,atletico_go,3,2,
2010,33,guarani_sp,atletico_mg,0,0,
2010,33,goiás_go,gremio_rs,0,2,
2010,33,cruzeiro_mg,saopaulo_sp,0,2,
2010,33,corinthians_sp,avai_sc,4,0,
2010,33,ceará_ce,flamengo_rj,2,2,
2010,33,vasco_rj,gremioprudente_sp,2,1,
2010,33,atletico_pr,palmeiras_sp,1,0,
2010,34,atletico_mg,santos_sp,2,2,
2010,34,gremio_rs,ceará_ce,5,1,
2010,34,atletico_go,inter_rs,2,2,
2010,34,saopaulo_sp,corinthians_sp,0,2,
2010,34,gremioprudente_sp,goiás_go,4,1,
2010,34,vitoria_ba,cruzeiro_mg,0,1,
2010,34,avai_sc,botafogo_rj,0,0,
2010,34,fluminense_rj,vasco_rj,1,0,
2010,34,palmeiras_sp,guarani_sp,1,0,
2010,34,flamengo_rj,atletico_pr,0,1,
2010,35,ceará_ce,botafogo_rj,2,2,
2010,35,corinthians_sp,cruzeiro_mg,1,0,
2010,35,santos_sp,gremio_rs,0,0,
2010,35,atletico_mg,flamengo_rj,4,1,
2010,35,fluminense_rj,goiás_go,1,1,
2010,35,inter_rs,avai_sc,2,3,
2010,35,atletico_go,palmeiras_sp,3,0,
2010,35,guarani_sp,vitoria_ba,1,1,
2010,35,vasco_rj,saopaulo_sp,1,1,
2010,35,atletico_pr,gremioprudente_sp,2,1,
2010,36,gremio_rs,atletico_pr,3,1,
2010,36,flamengo_rj,guarani_sp,2,1,
2010,36,gremioprudente_sp,ceará_ce,1,1,
2010,36,saopaulo_sp,fluminense_rj,1,4,
2010,36,botafogo_rj,inter_rs,1,2,
2010,36,palmeiras_sp,atletico_mg,0,2,
2010,36,vitoria_ba,corinthians_sp,1,1,
2010,36,cruzeiro_mg,vasco_rj,3,1,
2010,36,avai_sc,atletico_go,3,0,
2010,36,goiás_go,santos_sp,1,4,
2010,37,palmeiras_sp,fluminense_rj,1,2,
2010,37,corinthians_sp,vasco_rj,2,0,
2010,37,flamengo_rj,cruzeiro_mg,1,2,
2010,37,botafogo_rj,gremioprudente_sp,3,1,
2010,37,ceará_ce,atletico_pr,1,1,
2010,37,guarani_sp,gremio_rs,0,3,
2010,37,atletico_mg,goiás_go,3,1,
2010,37,inter_rs,vitoria_ba,1,1,
2010,37,atletico_go,saopaulo_sp,1,1,
2010,37,avai_sc,santos_sp,3,2,
2010,38,gremioprudente_sp,inter_rs,0,3,
2010,38,fluminense_rj,guarani_sp,1,0,
2010,38,cruzeiro_mg,palmeiras_sp,2,1,
2010,38,goiás_go,corinthians_sp,1,1,
2010,38,gremio_rs,botafogo_rj,3,0,
2010,38,vasco_rj,ceará_ce,2,0,
2010,38,santos_sp,flamengo_rj,0,0,
2010,38,saopaulo_sp,atletico_mg,4,0,
2010,38,atletico_pr,avai_sc,1,0,
2010,38,vitoria_ba,atletico_go,0,0,
2011,1,atletico_mg,atletico_pr,3,0,
2011,1,flamengo_rj,avai_sc,4,0,
2011,1,ceará_ce,vasco_rj,1,3,
2011,1,santos_sp,inter_rs,1,1,
2011,1,palmeiras_sp,botafogo_rj,1,0,
2011,1,gremio_rs,corinthians_sp,1,2,
2011,1,coritiba_pr,atletico_go,0,1,
2011,1,figueirense_sc,cruzeiro_mg,1,0,
2011,1,fluminense_rj,saopaulo_sp,0,2,
2011,1,america_mg,bahia_ba,2,1,
2011,2,inter_rs,ceará_ce,0,1,
2011,2,botafogo_rj,santos_sp,1,0,
2011,2,avai_sc,atletico_mg,1,3,
2011,2,saopaulo_sp,figueirense_sc,1,0,
2011,2,corinthians_sp,coritiba_pr,2,1,
2011,2,bahia_ba,flamengo_rj,3,3,
2011,2,atletico_pr,gremio_rs,0,1,
2011,2,cruzeiro_mg,palmeiras_sp,1,1,
2011,2,vasco_rj,america_mg,3,0,
2011,2,atletico_go,fluminense_rj,0,1,
2011,3,palmeiras_sp,atletico_pr,1,0,
2011,3,ceará_ce,botafogo_rj,2,2,
2011,3,fluminense_rj,cruzeiro_mg,2,1,
2011,3,figueirense_sc,atletico_go,2,0,
2011,3,flamengo_rj,corinthians_sp,1,1,
2011,3,gremio_rs,bahia_ba,2,0,
2011,3,coritiba_pr,vasco_rj,5,1,
2011,3,america_mg,inter_rs,2,4,
2011,3,santos_sp,avai_sc,3,1,
2011,3,atletico_mg,saopaulo_sp,0,1,
2011,4,cruzeiro_mg,santos_sp,1,1,
2011,4,avai_sc,america_mg,2,2,
2011,4,saopaulo_sp,gremio_rs,3,1,
2011,4,vasco_rj,figueirense_sc,1,1,
2011,4,inter_rs,palmeiras_sp,2,2,
2011,4,corinthians_sp,fluminense_rj,2,0,
2011,4,bahia_ba,atletico_mg,1,1,
2011,4,atletico_go,ceará_ce,4,1,
2011,4,botafogo_rj,coritiba_pr,3,1,
2011,4,atletico_pr,flamengo_rj,1,1,
2011,5,fluminense_rj,bahia_ba,0,1,
2011,5,america_mg,cruzeiro_mg,1,1,
2011,5,palmeiras_sp,avai_sc,5,0,
2011,5,gremio_rs,vasco_rj,1,1,
2011,5,figueirense_sc,atletico_pr,2,0,
2011,5,ceará_ce,saopaulo_sp,0,2,
2011,5,flamengo_rj,botafogo_rj,0,0,
2011,5,atletico_mg,atletico_go,2,2,
2011,5,coritiba_pr,inter_rs,1,1,
2011,5,santos_sp,corinthians_sp,0,0,
2011,6,flamengo_rj,atletico_mg,4,1,
2011,6,atletico_pr,bahia_ba,0,2,
2011,6,cruzeiro_mg,coritiba_pr,2,1,
2011,6,avai_sc,fluminense_rj,0,1,
2011,6,corinthians_sp,saopaulo_sp,5,0,
2011,6,botafogo_rj,gremio_rs,2,1,
2011,6,ceará_ce,palmeiras_sp,2,0,
2011,6,inter_rs,figueirense_sc,4,1,
2011,6,atletico_go,vasco_rj,0,1,
2011,6,santos_sp,america_mg,1,0,
2011,7,vasco_rj,cruzeiro_mg,0,3,
2011,7,gremio_rs,avai_sc,2,2,
2011,7,america_mg,flamengo_rj,2,3,
2011,7,figueirense_sc,santos_sp,2,1,
2011,7,bahia_ba,corinthians_sp,0,1,
2011,7,saopaulo_sp,botafogo_rj,0,2,
2011,7,palmeiras_sp,atletico_go,2,0,
2011,7,coritiba_pr,ceará_ce,3,1,
2011,7,fluminense_rj,atletico_pr,3,1,
2011,7,atletico_mg,inter_rs,0,4,
2011,8,inter_rs,atletico_pr,1,0,
2011,8,cruzeiro_mg,gremio_rs,2,0,
2011,8,avai_sc,bahia_ba,2,2,
2011,8,corinthians_sp,vasco_rj,2,1,
2011,8,ceará_ce,atletico_mg,3,0,
2011,8,flamengo_rj,saopaulo_sp,1,0,
2011,8,botafogo_rj,atletico_go,1,1,
2011,8,coritiba_pr,figueirense_sc,3,0,
2011,8,america_mg,palmeiras_sp,1,1,
2011,8,santos_sp,fluminense_rj,2,1,
2011,9,vasco_rj,inter_rs,2,0,
2011,9,saopaulo_sp,cruzeiro_mg,2,1,
2011,9,atletico_pr,avai_sc,0,0,
2011,9,fluminense_rj,flamengo_rj,0,1,
2011,9,gremio_rs,coritiba_pr,2,0,
2011,9,bahia_ba,botafogo_rj,1,1,
2011,9,atletico_go,corinthians_sp,0,1,
2011,9,figueirense_sc,ceará_ce,1,1,
2011,9,palmeiras_sp,santos_sp,3,0,
2011,9,atletico_mg,america_mg,2,0,
2011,10,vasco_rj,atletico_pr,2,1,
2011,10,coritiba_pr,fluminense_rj,3,1,
2011,10,atletico_go,avai_sc,0,1,
2011,10,santos_sp,atletico_mg,2,1,
2011,10,ceará_ce,america_mg,4,0,
2011,10,inter_rs,saopaulo_sp,0,3,
2011,10,cruzeiro_mg,bahia_ba,2,1,
2011,10,palmeiras_sp,flamengo_rj,0,0,
2011,10,figueirense_sc,gremio_rs,0,0,
2011,10,botafogo_rj,corinthians_sp,0,2,
2011,11,avai_sc,inter_rs,1,3,
2011,11,saopaulo_sp,atletico_go,2,2,
2011,11,atletico_pr,botafogo_rj,2,1,
2011,11,america_mg,figueirense_sc,0,0,
2011,11,flamengo_rj,ceará_ce,1,1,
2011,11,corinthians_sp,cruzeiro_mg,0,1,
2011,11,bahia_ba,coritiba_pr,0,0,
2011,11,fluminense_rj,palmeiras_sp,1,0,
2011,11,atletico_mg,vasco_rj,1,2,
2011,11,gremio_rs,santos_sp,1,0,
2011,12,atletico_go,cruzeiro_mg,2,0,
2011,12,botafogo_rj,avai_sc,2,1,
2011,12,atletico_mg,fluminense_rj,1,0,
2011,12,gremio_rs,america_mg,1,1,
2011,12,santos_sp,flamengo_rj,4,5,
2011,12,figueirense_sc,palmeiras_sp,0,1,
2011,12,coritiba_pr,saopaulo_sp,3,4,
2011,12,vasco_rj,bahia_ba,1,1,
2011,12,ceará_ce,atletico_pr,2,1,
2011,12,corinthians_sp,inter_rs,1,0,
2011,13,flamengo_rj,gremio_rs,2,0,
2011,13,cruzeiro_mg,botafogo_rj,0,1,
2011,13,palmeiras_sp,atletico_mg,3,2,
2011,13,saopaulo_sp,vasco_rj,0,2,
2011,13,fluminense_rj,ceará_ce,4,0,
2011,13,inter_rs,atletico_go,0,0,
2011,13,avai_sc,corinthians_sp,3,2,
2011,13,atletico_pr,santos_sp,3,2,
2011,13,america_mg,coritiba_pr,1,3,
2011,13,bahia_ba,figueirense_sc,3,1,
2011,14,corinthians_sp,america_mg,2,1,
2011,14,gremio_rs,atletico_mg,2,2,
2011,14,figueirense_sc,botafogo_rj,2,0,
2011,14,ceará_ce,avai_sc,0,3,
2011,14,cruzeiro_mg,flamengo_rj,0,1,
2011,14,coritiba_pr,palmeiras_sp,1,1,
2011,14,vasco_rj,santos_sp,2,0,
2011,14,saopaulo_sp,bahia_ba,3,0,
2011,14,fluminense_rj,inter_rs,2,0,
2011,14,atletico_go,atletico_pr,0,3,
2011,15,flamengo_rj,coritiba_pr,1,0,
2011,15,palmeiras_sp,gremio_rs,0,0,
2011,15,atletico_mg,figueirense_sc,1,2,
2011,15,inter_rs,cruzeiro_mg,3,2,
2011,15,santos_sp,ceará_ce,1,0,
2011,15,atletico_pr,corinthians_sp,1,1,
2011,15,america_mg,fluminense_rj,3,0,
2011,15,bahia_ba,atletico_go,2,1,
2011,15,avai_sc,saopaulo_sp,1,2,
2011,15,botafogo_rj,vasco_rj,4,0,
2011,16,saopaulo_sp,atletico_pr,2,2,
2011,16,atletico_go,santos_sp,2,0,
2011,16,cruzeiro_mg,avai_sc,5,0,
2011,16,botafogo_rj,america_mg,4,2,
2011,16,corinthians_sp,ceará_ce,2,2,
2011,16,vasco_rj,palmeiras_sp,1,0,
2011,16,coritiba_pr,atletico_mg,3,0,
2011,16,figueirense_sc,flamengo_rj,2,2,
2011,16,gremio_rs,fluminense_rj,2,1,
2011,16,bahia_ba,inter_rs,1,1,
2011,17,atletico_pr,cruzeiro_mg,2,1,
2011,17,avai_sc,vasco_rj,0,2,
2011,17,fluminense_rj,figueirense_sc,3,0,
2011,17,ceará_ce,gremio_rs,3,0,
2011,17,inter_rs,botafogo_rj,1,0,
2011,17,santos_sp,coritiba_pr,2,3,
2011,17,atletico_mg,corinthians_sp,2,3,
2011,17,flamengo_rj,atletico_go,1,4,
2011,17,palmeiras_sp,bahia_ba,1,1,
2011,17,america_mg,saopaulo_sp,1,1,
2011,18,cruzeiro_mg,ceará_ce,1,0,
2011,18,botafogo_rj,atletico_mg,3,1,
2011,18,corinthians_sp,figueirense_sc,0,2,
2011,18,saopaulo_sp,palmeiras_sp,1,1,
2011,18,inter_rs,flamengo_rj,2,2,
2011,18,avai_sc,coritiba_pr,0,0,
2011,18,atletico_go,gremio_rs,1,0,
2011,18,atletico_pr,america_mg,2,2,
2011,18,bahia_ba,santos_sp,1,2,
2011,18,vasco_rj,fluminense_rj,1,1,
2011,19,coritiba_pr,atletico_pr,1,1,
2011,19,america_mg,atletico_go,1,2,
2011,19,fluminense_rj,botafogo_rj,1,2,
2011,19,flamengo_rj,vasco_rj,0,0,
2011,19,palmeiras_sp,corinthians_sp,2,1,
2011,19,santos_sp,saopaulo_sp,1,1,
2011,19,gremio_rs,inter_rs,2,1,
2011,19,ceará_ce,bahia_ba,3,0,
2011,19,figueirense_sc,avai_sc,2,3,
2011,19,atletico_mg,cruzeiro_mg,1,2,
2011,20,corinthians_sp,gremio_rs,3,2,
2011,20,vasco_rj,ceará_ce,3,1,
2011,20,atletico_go,coritiba_pr,3,1,
2011,20,atletico_pr,atletico_mg,0,1,
2011,20,cruzeiro_mg,figueirense_sc,2,4,
2011,20,saopaulo_sp,fluminense_rj,1,2,
2011,20,botafogo_rj,palmeiras_sp,3,1,
2011,20,inter_rs,santos_sp,3,3,
2011,20,avai_sc,flamengo_rj,3,2,
2011,20,bahia_ba,america_mg,0,0,
2011,21,santos_sp,botafogo_rj,2,0,
2011,21,atletico_mg,avai_sc,2,0,
2011,21,fluminense_rj,atletico_go,3,2,
2011,21,flamengo_rj,bahia_ba,1,3,
2011,21,palmeiras_sp,cruzeiro_mg,1,1,
2011,21,coritiba_pr,corinthians_sp,1,0,
2011,21,gremio_rs,atletico_pr,4,0,
2011,21,america_mg,vasco_rj,4,1,
2011,21,ceará_ce,inter_rs,1,1,
